#b  x1  x2  x3  x4  x5  x6  x7	y
1	21	20	45	48	31	8	5	0
1	35	47	39	29	12	8	28	0
1	48	13	27	24	21	46	23	0
1	7	22	33	32	31	34	46	0
1	46	35	4	47	8	23	7	0
1	44	3	23	8	41	24	27	0
1	5	3	20	9	16	27	25	0
1	25	36	39	46	34	14	16	0
1	32	1	38	27	4	24	8	0
1	24	20	23	4	12	27	31	0
1	1	41	28	12	45	14	2	0
1	18	12	13	37	33	34	27	0
1	12	16	35	14	37	41	17	0
1	30	48	39	20	3	35	23	0
1	15	2	3	42	29	38	4	0
1	1	33	7	22	9	3	25	0
1	42	3	48	40	49	19	45	0
1	18	46	13	17	12	25	48	0
1	5	45	9	8	18	15	31	0
1	1	17	21	49	39	40	8	0
1	11	43	15	39	2	8	18	0
1	45	44	49	20	10	8	19	0
1	24	33	3	22	13	1	8	0
1	9	44	25	31	11	13	26	0
1	13	40	3	45	5	16	23	0
1	28	6	30	38	18	49	27	0
1	43	17	12	47	33	21	40	0
1	6	31	22	35	3	44	13	0
1	24	21	2	42	5	16	9	0
1	36	33	7	3	13	27	38	0
1	9	13	46	28	43	4	26	0
1	32	21	11	31	6	34	33	0
1	26	19	34	7	28	42	24	0
1	49	24	25	40	47	15	20	0
1	38	39	29	43	46	4	33	0
1	31	45	49	8	24	12	7	0
1	4	24	42	45	15	27	35	0
1	12	46	35	26	3	24	4	0
1	3	6	10	16	39	35	9	0
1	28	23	42	21	9	32	17	0
1	8	49	41	30	13	35	24	0
1	21	23	12	1	17	15	22	0
1	39	31	3	21	4	32	13	0
1	18	44	33	48	6	9	41	0
1	31	38	24	37	8	2	49	0
1	45	13	27	21	18	9	36	0
1	7	23	19	11	32	24	13	0
1	1	4	16	25	5	10	38	0
1	16	48	5	38	28	40	33	0
1	4	33	7	26	48	10	38	0
1	5	41	32	26	42	38	47	0
1	42	21	25	6	45	19	30	0
1	24	38	10	32	7	4	14	0
1	41	48	7	40	25	4	31	0
1	16	5	2	29	37	45	12	0
1	15	22	4	42	16	31	28	0
1	40	10	25	26	44	49	48	0
1	39	24	16	1	20	6	49	0
1	40	24	34	5	17	32	15	0
1	45	28	30	16	44	48	46	0
1	39	25	3	17	4	9	41	0
1	47	11	32	45	10	29	43	0
1	32	28	41	25	15	33	6	0
1	11	5	28	24	48	1	44	0
1	39	4	11	26	5	25	42	0
1	37	26	38	3	11	33	20	0
1	30	32	25	39	35	13	31	0
1	16	17	31	3	41	27	7	0
1	14	38	5	34	32	33	46	0
1	20	27	32	41	8	16	4	0
1	34	36	2	30	46	24	15	0
1	9	31	43	18	25	22	15	0
1	10	42	36	3	30	45	11	0
1	45	34	38	20	2	48	6	0
1	15	35	47	17	45	28	41	0
1	13	29	43	21	49	17	14	0
1	3	42	12	6	49	20	34	0
1	46	36	34	15	2	11	40	0
1	32	42	7	21	38	3	2	0
1	27	11	47	40	45	43	9	0
1	23	45	7	41	28	30	42	0
1	19	22	41	27	8	11	12	0
1	28	38	29	17	44	21	14	0
1	6	23	40	32	18	44	7	0
1	29	28	40	3	11	39	9	0
1	27	19	46	17	40	9	37	0
1	49	25	12	39	33	40	26	0
1	9	20	30	49	18	34	37	0
1	22	20	27	37	13	14	23	0
1	29	49	39	4	8	26	22	0
1	38	47	39	34	5	37	31	0
1	2	48	16	24	4	14	8	0
1	45	17	36	13	2	3	10	0
1	3	41	45	29	19	8	25	0
1	11	44	14	25	28	30	31	0
1	49	11	30	9	46	41	26	0
1	25	35	4	15	42	47	22	0
1	48	32	11	24	40	2	4	0
1	16	14	26	34	10	42	25	0
1	24	45	13	42	31	7	18	0
1	42	3	32	33	36	1	6	0
1	17	15	26	39	24	42	8	0
1	16	48	36	28	1	44	31	0
1	49	6	33	28	7	2	30	0
1	3	14	13	17	38	36	26	0
1	49	20	14	12	9	3	39	0
1	4	45	37	46	24	32	36	0
1	48	21	37	23	35	5	26	0
1	9	21	28	2	32	34	45	0
1	7	11	22	39	19	8	48	0
1	27	1	3	13	4	36	15	0
1	47	39	22	20	6	2	3	0
1	35	30	9	22	26	49	21	0
1	19	43	8	2	34	45	30	0
1	32	45	33	47	24	46	9	0
1	5	24	39	14	27	44	6	0
1	9	18	26	43	37	33	6	0
1	7	36	3	19	38	8	2	0
1	3	9	46	20	12	7	25	0
1	31	32	22	15	18	40	16	0
1	13	46	5	48	7	1	2	0
1	47	32	36	8	4	1	21	0
1	6	36	48	30	23	31	38	0
1	1	26	32	30	38	12	29	0
1	48	41	42	40	20	33	19	0
1	1	25	9	32	15	23	19	0
1	48	13	47	40	12	22	34	0
1	42	25	12	23	26	6	22	0
1	49	43	21	25	1	19	28	0
1	14	20	12	32	31	42	13	0
1	30	4	17	37	24	3	12	0
1	20	8	30	44	1	28	12	0
1	11	13	9	25	5	47	46	0
1	48	35	47	43	12	24	2	0
1	5	17	27	49	34	29	38	0
1	42	22	19	41	26	23	46	0
1	39	3	31	34	30	17	49	0
1	18	25	41	4	39	33	13	0
1	42	9	7	12	25	10	6	0
1	41	8	21	48	13	42	45	0
1	24	15	33	21	42	44	35	0
1	35	1	33	23	27	18	43	0
1	5	15	16	40	18	39	44	0
1	18	16	7	49	22	42	11	0
1	28	47	40	12	5	25	7	0
1	47	1	5	16	14	25	22	0
1	14	16	44	38	18	32	41	0
1	47	11	16	24	40	31	25	0
1	36	40	18	33	29	9	39	0
1	49	44	37	22	20	30	36	0
1	25	4	40	34	29	41	35	0
1	38	26	1	9	25	45	42	0
1	12	40	18	8	47	49	43	0
1	39	24	28	45	29	18	49	0
1	34	42	21	18	12	14	11	0
1	38	9	21	19	25	7	47	0
1	29	11	41	24	21	39	28	0
1	27	15	11	6	34	37	32	0
1	22	10	19	5	17	16	1	0
1	18	47	37	20	43	2	9	0
1	28	45	32	47	35	7	2	0
1	24	26	25	20	9	28	23	0
1	3	32	18	16	2	5	21	0
1	28	11	14	44	2	30	47	0
1	44	8	32	21	5	27	9	0
1	45	12	46	34	22	30	32	0
1	18	42	28	26	30	37	13	0
1	44	24	23	49	25	11	39	0
1	37	7	27	48	44	12	11	0
1	21	2	19	10	23	37	12	0
1	44	33	23	48	6	37	10	0
1	20	23	25	12	32	13	42	0
1	7	4	34	12	33	32	42	0
1	19	48	4	44	20	17	13	0
1	40	23	49	24	44	2	27	0
1	34	9	2	31	7	11	24	0
1	28	27	20	6	3	17	44	0
1	7	12	40	29	26	19	45	0
1	22	35	27	45	44	13	14	0
1	28	2	1	20	32	31	16	0
1	20	48	15	46	11	19	29	0
1	1	48	14	31	49	5	46	0
1	32	6	24	28	12	22	33	0
1	6	35	37	20	12	5	2	0
1	39	38	6	26	15	19	27	0
1	27	39	3	48	9	44	16	0
1	24	44	30	38	35	2	13	0
1	32	16	22	39	17	34	1	0
1	41	2	37	25	19	17	11	0
1	20	24	13	32	36	12	22	0
1	7	22	2	41	20	21	33	0
1	47	4	19	6	14	31	26	0
1	43	3	29	16	7	23	4	0
1	21	28	10	14	20	27	16	0
1	46	45	26	12	49	43	7	0
1	28	46	43	12	23	45	6	0
1	41	9	44	23	30	29	10	0
1	6	7	19	10	42	23	26	0
1	40	3	43	9	49	19	37	0
1	11	45	5	7	18	13	35	0
1	5	3	7	27	28	37	13	0
1	46	1	34	13	38	12	22	0
1	12	26	37	22	41	21	15	0
1	39	25	46	20	26	8	9	0
1	49	33	1	6	40	44	48	0
1	16	49	44	29	46	39	25	0
1	13	25	46	24	42	26	27	0
1	6	5	32	31	14	8	28	0
1	10	27	21	32	9	18	47	0
1	23	15	45	18	5	3	30	0
1	14	30	39	2	17	3	25	0
1	14	11	9	17	1	32	10	0
1	7	45	42	10	32	40	43	0
1	11	19	24	46	31	40	1	0
1	13	31	15	10	3	12	43	0
1	14	39	41	9	34	5	26	0
1	3	1	34	2	33	29	16	0
1	8	9	47	32	25	10	38	0
1	20	43	25	5	44	29	46	0
1	20	39	24	15	10	27	45	0
1	16	34	40	26	7	23	17	0
1	36	37	12	27	34	30	4	0
1	20	33	22	1	9	14	23	0
1	16	21	24	34	48	25	46	0
1	36	27	39	11	19	1	46	0
1	21	9	26	11	22	20	14	0
1	47	36	35	33	19	13	2	0
1	41	36	32	35	29	15	34	0
1	48	23	19	14	46	40	10	0
1	17	47	43	36	14	31	45	0
1	18	7	45	41	3	12	48	0
1	32	14	48	27	35	25	20	0
1	18	27	28	48	8	13	41	0
1	35	8	26	16	4	42	14	0
1	23	13	17	18	9	21	15	0
1	1	30	21	40	43	42	18	0
1	14	10	34	11	40	24	27	0
1	13	48	1	17	37	6	18	0
1	38	42	17	19	28	8	49	0
1	43	38	39	35	16	28	48	0
1	4	29	41	12	35	6	45	0
1	27	37	22	25	1	11	39	0
1	30	34	6	46	47	41	43	0
1	35	19	13	22	21	7	29	0
1	42	27	16	49	10	46	30	0
1	17	8	18	39	9	41	22	0
1	16	34	9	19	18	8	21	0
1	23	26	36	17	46	1	39	0
1	39	2	24	34	12	33	16	0
1	33	27	19	14	39	2	15	0
1	1	6	32	11	42	37	30	0
1	22	31	12	6	30	46	40	0
1	22	28	43	20	18	4	47	0
1	33	12	44	23	47	37	14	0
1	38	5	29	43	12	19	7	0
1	42	22	15	6	16	14	36	0
1	24	27	13	8	22	14	46	0
1	23	21	28	33	49	29	11	0
1	42	31	36	9	44	13	12	0
1	11	43	38	3	36	15	44	0
1	31	15	5	36	3	6	39	0
1	36	32	2	48	45	23	39	0
1	37	20	32	16	2	34	13	0
1	49	38	7	27	16	3	36	0
1	32	1	49	41	13	17	16	0
1	10	30	47	46	44	6	2	0
1	10	41	32	44	30	12	43	0
1	42	10	45	29	23	11	25	0
1	26	6	22	36	13	37	28	0
1	20	35	38	49	19	17	14	0
1	48	25	11	35	28	20	21	0
1	23	36	10	12	1	2	42	0
1	27	3	32	46	26	24	15	0
1	37	45	1	23	36	33	17	0
1	6	5	8	7	47	4	38	0
1	7	41	6	38	47	45	46	0
1	42	1	7	30	15	3	8	0
1	29	10	36	43	21	45	27	0
1	13	19	22	7	49	24	39	0
